room,rt_s,file,label_better_ear_ud_dB,ud_diotic_dB,binaural_gain_dB,duration_s,onset_ms,ir_length_gate,orig_sr,error
"6_HU103 Lecture Hall, Audimax_1.12",1.12,BRIRs_HU103_E_m047_e002.wav,18.496,16.114,2.382,2.0,57.1,OK,48000,
"6_HU103 Lecture Hall, Audimax_1.12",1.12,BRIRs_HU103_E_m047_e002.wav,18.496,16.114,2.382,2.0,57.1,OK,48000,
"6_HU103 Lecture Hall, Audimax_1.12",1.12,BRIRs_HU103_E_m048_e002.wav,18.782,16.285,2.497,2.0,57.1,OK,48000,
"6_HU103 Lecture Hall, Audimax_1.12",1.12,BRIRs_HU103_E_m048_e002.wav,18.782,16.285,2.497,2.0,57.1,OK,48000,
"6_HU103 Lecture Hall, Audimax_1.12",1.12,BRIRs_HU103_E_m049_e002.wav,18.638,16.204,2.435,2.0,57.1,OK,48000,
"6_HU103 Lecture Hall, Audimax_1.12",1.12,BRIRs_HU103_E_m049_e002.wav,18.638,16.204,2.435,2.0,57.1,OK,48000,
"6_HU103 Lecture Hall, Audimax_1.12",1.12,BRIRs_HU103_E_m050_e002.wav,18.886,16.361,2.525,2.0,57.1,OK,48000,
"6_HU103 Lecture Hall, Audimax_1.12",1.12,BRIRs_HU103_E_m050_e002.wav,18.886,16.361,2.525,2.0,57.1,OK,48000,
"6_HU103 Lecture Hall, Audimax_1.12",1.12,BRIRs_HU103_E_m051_e002.wav,19.248,16.637,2.61,2.0,57.1,OK,48000,
"6_HU103 Lecture Hall, Audimax_1.12",1.12,BRIRs_HU103_E_m051_e002.wav,19.248,16.637,2.61,2.0,57.1,OK,48000,
"6_HU103 Lecture Hall, Audimax_1.12",1.12,BRIRs_HU103_E_m052_e002.wav,19.068,16.689,2.378,2.0,57.1,OK,48000,
"6_HU103 Lecture Hall, Audimax_1.12",1.12,BRIRs_HU103_E_m052_e002.wav,19.068,16.689,2.378,2.0,57.1,OK,48000,
"6_HU103 Lecture Hall, Audimax_1.12",1.12,BRIRs_HU103_E_m053_e002.wav,19.287,16.928,2.36,2.0,57.1,OK,48000,
"6_HU103 Lecture Hall, Audimax_1.12",1.12,BRIRs_HU103_E_m053_e002.wav,19.287,16.928,2.36,2.0,57.1,OK,48000,
"6_HU103 Lecture Hall, Audimax_1.12",1.12,BRIRs_HU103_E_m054_e002.wav,19.334,16.999,2.335,2.0,57.1,OK,48000,
"6_HU103 Lecture Hall, Audimax_1.12",1.12,BRIRs_HU103_E_m054_e002.wav,19.334,16.999,2.335,2.0,57.1,OK,48000,
"6_HU103 Lecture Hall, Audimax_1.12",1.12,BRIRs_HU103_E_m055_e002.wav,19.506,17.066,2.44,2.0,57.1,OK,48000,
"6_HU103 Lecture Hall, Audimax_1.12",1.12,BRIRs_HU103_E_m055_e002.wav,19.506,17.066,2.44,2.0,57.1,OK,48000,
"6_HU103 Lecture Hall, Audimax_1.12",1.12,BRIRs_HU103_E_m056_e002.wav,19.654,17.108,2.546,2.0,57.1,OK,48000,
"6_HU103 Lecture Hall, Audimax_1.12",1.12,BRIRs_HU103_E_m056_e002.wav,19.654,17.108,2.546,2.0,57.1,OK,48000,
"6_HU103 Lecture Hall, Audimax_1.12",1.12,BRIRs_HU103_E_m057_e002.wav,19.693,17.127,2.566,2.0,57.1,OK,48000,
"6_HU103 Lecture Hall, Audimax_1.12",1.12,BRIRs_HU103_E_m057_e002.wav,19.693,17.127,2.566,2.0,57.1,OK,48000,
"6_HU103 Lecture Hall, Audimax_1.12",1.12,BRIRs_HU103_E_m058_e002.wav,19.403,17.009,2.395,2.0,57.1,OK,48000,
"6_HU103 Lecture Hall, Audimax_1.12",1.12,BRIRs_HU103_E_m058_e002.wav,19.403,17.009,2.395,2.0,57.1,OK,48000,
"6_HU103 Lecture Hall, Audimax_1.12",1.12,BRIRs_HU103_E_m059_e002.wav,19.865,17.322,2.543,2.0,57.1,OK,48000,
"6_HU103 Lecture Hall, Audimax_1.12",1.12,BRIRs_HU103_E_m059_e002.wav,19.865,17.322,2.543,2.0,57.1,OK,48000,
"6_HU103 Lecture Hall, Audimax_1.12",1.12,BRIRs_HU103_E_m060_e002.wav,19.908,17.375,2.533,2.0,57.1,OK,48000,
"6_HU103 Lecture Hall, Audimax_1.12",1.12,BRIRs_HU103_E_m060_e002.wav,19.908,17.375,2.533,2.0,57.1,OK,48000,
"6_HU103 Lecture Hall, Audimax_1.12",1.12,BRIRs_HU103_E_m061_e002.wav,19.91,17.365,2.546,2.0,57.1,OK,48000,
"6_HU103 Lecture Hall, Audimax_1.12",1.12,BRIRs_HU103_E_m061_e002.wav,19.91,17.365,2.546,2.0,57.1,OK,48000,
"6_HU103 Lecture Hall, Audimax_1.12",1.12,BRIRs_HU103_E_m062_e002.wav,19.767,17.272,2.495,2.0,57.1,OK,48000,
"6_HU103 Lecture Hall, Audimax_1.12",1.12,BRIRs_HU103_E_m062_e002.wav,19.767,17.272,2.495,2.0,57.1,OK,48000,
"6_HU103 Lecture Hall, Audimax_1.12",1.12,BRIRs_HU103_E_m063_e002.wav,19.789,17.233,2.556,2.0,57.1,OK,48000,
"6_HU103 Lecture Hall, Audimax_1.12",1.12,BRIRs_HU103_E_m063_e002.wav,19.789,17.233,2.556,2.0,57.1,OK,48000,
"6_HU103 Lecture Hall, Audimax_1.12",1.12,BRIRs_HU103_E_m064_e002.wav,19.655,17.053,2.602,2.0,57.1,OK,48000,
"6_HU103 Lecture Hall, Audimax_1.12",1.12,BRIRs_HU103_E_m064_e002.wav,19.655,17.053,2.602,2.0,57.1,OK,48000,
"6_HU103 Lecture Hall, Audimax_1.12",1.12,BRIRs_HU103_E_m065_e002.wav,19.545,16.97,2.575,2.0,57.2,OK,48000,
"6_HU103 Lecture Hall, Audimax_1.12",1.12,BRIRs_HU103_E_m065_e002.wav,19.545,16.97,2.575,2.0,57.2,OK,48000,
"6_HU103 Lecture Hall, Audimax_1.12",1.12,BRIRs_HU103_E_m066_e002.wav,19.712,17.054,2.658,2.0,57.2,OK,48000,
"6_HU103 Lecture Hall, Audimax_1.12",1.12,BRIRs_HU103_E_m066_e002.wav,19.712,17.054,2.658,2.0,57.2,OK,48000,
"6_HU103 Lecture Hall, Audimax_1.12",1.12,BRIRs_HU103_E_m067_e002.wav,19.471,17.161,2.31,2.0,57.2,OK,48000,
"6_HU103 Lecture Hall, Audimax_1.12",1.12,BRIRs_HU103_E_m067_e002.wav,19.471,17.161,2.31,2.0,57.2,OK,48000,
"6_HU103 Lecture Hall, Audimax_1.12",1.12,BRIRs_HU103_E_m068_e002.wav,18.754,17.406,1.349,2.0,57.2,OK,48000,
"6_HU103 Lecture Hall, Audimax_1.12",1.12,BRIRs_HU103_E_m068_e002.wav,18.754,17.406,1.349,2.0,57.2,OK,48000,
"6_HU103 Lecture Hall, Audimax_1.12",1.12,BRIRs_HU103_E_m069_e002.wav,18.921,17.908,1.013,2.0,57.2,OK,48000,
"6_HU103 Lecture Hall, Audimax_1.12",1.12,BRIRs_HU103_E_m069_e002.wav,18.921,17.908,1.013,2.0,57.2,OK,48000,
"6_HU103 Lecture Hall, Audimax_1.12",1.12,BRIRs_HU103_E_m070_e002.wav,18.548,19.16,-0.612,2.0,57.2,OK,48000,
"6_HU103 Lecture Hall, Audimax_1.12",1.12,BRIRs_HU103_E_m070_e002.wav,18.548,19.16,-0.612,2.0,57.2,OK,48000,
"6_HU103 Lecture Hall, Audimax_1.12",1.12,BRIRs_HU103_E_m071_e002.wav,18.184,19.983,-1.798,2.0,57.3,OK,48000,
"6_HU103 Lecture Hall, Audimax_1.12",1.12,BRIRs_HU103_E_m071_e002.wav,18.184,19.983,-1.798,2.0,57.3,OK,48000,
70_Coliseu Micaelense_2.10,2.1,Stereo_Binaural_IR_Balcao_CentLat_B12_binaural.wav,2.098,0.082,2.016,1.443,1.2,TOO_SHORT,96000,
70_Coliseu Micaelense_2.10,2.1,Stereo_Binaural_IR_Balcao_CentLat_B12_binaural.wav,2.098,0.082,2.016,1.443,1.2,TOO_SHORT,96000,
70_Coliseu Micaelense_2.10,2.1,Stereo_Binaural_IR_Balcao_CentLat_B48_binaural.wav,-2.66,-3.468,0.808,1.388,1.2,TOO_SHORT,96000,
70_Coliseu Micaelense_2.10,2.1,Stereo_Binaural_IR_Balcao_CentLat_B48_binaural.wav,-2.66,-3.468,0.808,1.388,1.2,TOO_SHORT,96000,
70_Coliseu Micaelense_2.10,2.1,Stereo_Binaural_IR_Balcao_CentLat_D36_binaural.wav,-0.867,-1.406,0.539,1.264,1.1,TOO_SHORT,96000,
70_Coliseu Micaelense_2.10,2.1,Stereo_Binaural_IR_Balcao_CentLat_D36_binaural.wav,-0.867,-1.406,0.539,1.264,1.1,TOO_SHORT,96000,
70_Coliseu Micaelense_2.10,2.1,Stereo_Binaural_IR_Nivel1_Cam12_binaural.wav,-2.041,-2.096,0.055,1.698,1.1,TOO_SHORT,96000,
70_Coliseu Micaelense_2.10,2.1,Stereo_Binaural_IR_Nivel1_Cam12_binaural.wav,-2.041,-2.096,0.055,1.698,1.1,TOO_SHORT,96000,
70_Coliseu Micaelense_2.10,2.1,Stereo_Binaural_IR_Nivel1_Cam20_binaural.wav,-6.341,-5.466,-0.875,1.67,1.0,TOO_SHORT,96000,
70_Coliseu Micaelense_2.10,2.1,Stereo_Binaural_IR_Nivel1_Cam20_binaural.wav,-6.341,-5.466,-0.875,1.67,1.0,TOO_SHORT,96000,
70_Coliseu Micaelense_2.10,2.1,Stereo_Binaural_IR_Nivel1_Cam4_binaural.wav,-2.065,-2.371,0.306,1.502,0.9,TOO_SHORT,96000,
70_Coliseu Micaelense_2.10,2.1,Stereo_Binaural_IR_Nivel1_Cam4_binaural.wav,-2.065,-2.371,0.306,1.502,0.9,TOO_SHORT,96000,
70_Coliseu Micaelense_2.10,2.1,Stereo_Binaural_IR_Nivel2_Cam44_binaural.wav,-3.413,-3.946,0.533,1.637,0.8,TOO_SHORT,96000,
70_Coliseu Micaelense_2.10,2.1,Stereo_Binaural_IR_Nivel2_Cam44_binaural.wav,-3.413,-3.946,0.533,1.637,0.8,TOO_SHORT,96000,
70_Coliseu Micaelense_2.10,2.1,Stereo_Binaural_IR_Nivel2_Cam52_binaural.wav,-2.43,-2.764,0.334,1.643,0.9,TOO_SHORT,96000,
70_Coliseu Micaelense_2.10,2.1,Stereo_Binaural_IR_Nivel2_Cam52_binaural.wav,-2.43,-2.764,0.334,1.643,0.9,TOO_SHORT,96000,
70_Coliseu Micaelense_2.10,2.1,Stereo_Binaural_IR_Nivel2_Cam60_binaural.wav,-5.348,-4.241,-1.108,1.631,0.9,TOO_SHORT,96000,
70_Coliseu Micaelense_2.10,2.1,Stereo_Binaural_IR_Nivel2_Cam60_binaural.wav,-5.348,-4.241,-1.108,1.631,0.9,TOO_SHORT,96000,
70_Coliseu Micaelense_2.10,2.1,Stereo_Binaural_IR_Nivel3_Centro_binaural.wav,-6.417,-5.39,-1.027,1.633,0.9,TOO_SHORT,96000,
70_Coliseu Micaelense_2.10,2.1,Stereo_Binaural_IR_Nivel3_Centro_binaural.wav,-6.417,-5.39,-1.027,1.633,0.9,TOO_SHORT,96000,
70_Coliseu Micaelense_2.10,2.1,Stereo_Binaural_IR_Nivel3_Meio_binaural.wav,-3.97,-3.289,-0.681,1.67,0.9,TOO_SHORT,96000,
70_Coliseu Micaelense_2.10,2.1,Stereo_Binaural_IR_Nivel3_Meio_binaural.wav,-3.97,-3.289,-0.681,1.67,0.9,TOO_SHORT,96000,
70_Coliseu Micaelense_2.10,2.1,Stereo_Binaural_IR_Nivel3_Palco_binaural.wav,-3.897,-3.867,-0.03,1.592,0.7,TOO_SHORT,96000,
70_Coliseu Micaelense_2.10,2.1,Stereo_Binaural_IR_Nivel3_Palco_binaural.wav,-3.897,-3.867,-0.03,1.592,0.7,TOO_SHORT,96000,
70_Coliseu Micaelense_2.10,2.1,Stereo_Binaural_IR_Plateia_E18_binaural.wav,2.157,-3.179,5.335,1.324,0.9,TOO_SHORT,96000,
70_Coliseu Micaelense_2.10,2.1,Stereo_Binaural_IR_Plateia_E18_binaural.wav,2.157,-3.179,5.335,1.324,0.9,TOO_SHORT,96000,
70_Coliseu Micaelense_2.10,2.1,Stereo_Binaural_IR_Plateia_E4_binaural.wav,1.78,2.04,-0.26,1.516,1.2,TOO_SHORT,96000,
70_Coliseu Micaelense_2.10,2.1,Stereo_Binaural_IR_Plateia_E4_binaural.wav,1.78,2.04,-0.26,1.516,1.2,TOO_SHORT,96000,
70_Coliseu Micaelense_2.10,2.1,Stereo_Binaural_IR_Plateia_M24_binaural.wav,0.038,-1.284,1.322,1.553,1.1,TOO_SHORT,96000,
70_Coliseu Micaelense_2.10,2.1,Stereo_Binaural_IR_Plateia_M24_binaural.wav,0.038,-1.284,1.322,1.553,1.1,TOO_SHORT,96000,
70_Coliseu Micaelense_2.10,2.1,Stereo_Binaural_IR_Plateia_M4_binaural.wav,-1.723,-1.061,-0.662,1.518,1.5,TOO_SHORT,96000,
70_Coliseu Micaelense_2.10,2.1,Stereo_Binaural_IR_Plateia_M4_binaural.wav,-1.723,-1.061,-0.662,1.518,1.5,TOO_SHORT,96000,
70_Coliseu Micaelense_2.10,2.1,Stereo_Binaural_IR_Plateia_T14_binaural.wav,-1.944,-3.558,1.614,1.512,1.2,TOO_SHORT,96000,
70_Coliseu Micaelense_2.10,2.1,Stereo_Binaural_IR_Plateia_T14_binaural.wav,-1.944,-3.558,1.614,1.512,1.2,TOO_SHORT,96000,
70_Coliseu Micaelense_2.10,2.1,Stereo_Binaural_IR_Plateia_T4_binaural.wav,-3.738,-2.994,-0.744,1.492,1.2,TOO_SHORT,96000,
70_Coliseu Micaelense_2.10,2.1,Stereo_Binaural_IR_Plateia_T4_binaural.wav,-3.738,-2.994,-0.744,1.492,1.2,TOO_SHORT,96000,
71_Convent of Christ Church_4.15,4.15,Stereo_Binaural_IR_Church_HChoir_Pos1_binaural.wav,-12.026,-10.876,-1.15,5.493,10.4,SHORT,96000,
71_Convent of Christ Church_4.15,4.15,Stereo_Binaural_IR_Church_HChoir_Pos1_binaural.wav,-12.026,-10.876,-1.15,5.493,10.4,SHORT,96000,
71_Convent of Christ Church_4.15,4.15,Stereo_Binaural_IR_Church_HChoir_Pos2_binaural.wav,-12.91,-12.676,-0.234,5.517,10.5,SHORT,96000,
71_Convent of Christ Church_4.15,4.15,Stereo_Binaural_IR_Church_HChoir_Pos2_binaural.wav,-12.91,-12.676,-0.234,5.517,10.5,SHORT,96000,
71_Convent of Christ Church_4.15,4.15,Stereo_Binaural_IR_Church_HChoir_Pos3_binaural.wav,-11.7,-12.078,0.378,5.486,9.9,SHORT,96000,
71_Convent of Christ Church_4.15,4.15,Stereo_Binaural_IR_Church_HChoir_Pos3_binaural.wav,-11.7,-12.078,0.378,5.486,9.9,SHORT,96000,
71_Convent of Christ Church_4.15,4.15,Stereo_Binaural_IR_Church_Pulpit_Pos1_binaural.wav,-8.255,-8.349,0.095,5.37,10.5,SHORT,96000,
71_Convent of Christ Church_4.15,4.15,Stereo_Binaural_IR_Church_Pulpit_Pos1_binaural.wav,-8.255,-8.349,0.095,5.37,10.5,SHORT,96000,
71_Convent of Christ Church_4.15,4.15,Stereo_Binaural_IR_Church_Pulpit_Pos2_binaural.wav,-5.836,-5.524,-0.312,5.308,10.1,SHORT,96000,
71_Convent of Christ Church_4.15,4.15,Stereo_Binaural_IR_Church_Pulpit_Pos2_binaural.wav,-5.836,-5.524,-0.312,5.308,10.1,SHORT,96000,
71_Convent of Christ Church_4.15,4.15,Stereo_Binaural_IR_Church_Pulpit_Pos3_binaural.wav,-12.323,-11.814,-0.508,5.371,10.4,SHORT,96000,
71_Convent of Christ Church_4.15,4.15,Stereo_Binaural_IR_Church_Pulpit_Pos3_binaural.wav,-12.323,-11.814,-0.508,5.371,10.4,SHORT,96000,
72_Convent of Christ Refectory_5.84,5.84,Stereo_Binaural_IR_Refectory_Source1_Pos1_binaural.wav,-4.346,-2.751,-1.595,8.52,10.1,SHORT,96000,
72_Convent of Christ Refectory_5.84,5.84,Stereo_Binaural_IR_Refectory_Source1_Pos1_binaural.wav,-4.346,-2.751,-1.595,8.52,10.1,SHORT,96000,
72_Convent of Christ Refectory_5.84,5.84,Stereo_Binaural_IR_Refectory_Source1_Pos2_binaural.wav,-7.928,-8.248,0.319,8.114,10.7,SHORT,96000,
72_Convent of Christ Refectory_5.84,5.84,Stereo_Binaural_IR_Refectory_Source1_Pos2_binaural.wav,-7.928,-8.248,0.319,8.114,10.7,SHORT,96000,
72_Convent of Christ Refectory_5.84,5.84,Stereo_Binaural_IR_Refectory_Source1_Pos3_binaural.wav,-9.127,-10.001,0.874,8.474,10.1,SHORT,96000,
72_Convent of Christ Refectory_5.84,5.84,Stereo_Binaural_IR_Refectory_Source1_Pos3_binaural.wav,-9.127,-10.001,0.874,8.474,10.1,SHORT,96000,
72_Convent of Christ Refectory_5.84,5.84,Stereo_Binaural_IR_Refectory_Source2_Pos1_binaural.wav,-5.361,-5.242,-0.119,8.453,10.4,SHORT,96000,
72_Convent of Christ Refectory_5.84,5.84,Stereo_Binaural_IR_Refectory_Source2_Pos1_binaural.wav,-5.361,-5.242,-0.119,8.453,10.4,SHORT,96000,
72_Convent of Christ Refectory_5.84,5.84,Stereo_Binaural_IR_Refectory_Source2_Pos3_binaural.wav,-8.195,-7.513,-0.683,8.544,10.4,SHORT,96000,
72_Convent of Christ Refectory_5.84,5.84,Stereo_Binaural_IR_Refectory_Source2_Pos3_binaural.wav,-8.195,-7.513,-0.683,8.544,10.4,SHORT,96000,
73_Convent of Christ Cistern_5.31,5.31,Stereo_Binaural_IR_Cistern_Source1_Pos1_binaural.wav,-5.185,-5.261,0.076,10.01,10.7,OK,96000,
73_Convent of Christ Cistern_5.31,5.31,Stereo_Binaural_IR_Cistern_Source1_Pos1_binaural.wav,-5.185,-5.261,0.076,10.01,10.7,OK,96000,
73_Convent of Christ Cistern_5.31,5.31,Stereo_Binaural_IR_Cistern_Source2_Pos1_binaural.wav,-6.822,-6.465,-0.357,10.01,10.7,OK,96000,
73_Convent of Christ Cistern_5.31,5.31,Stereo_Binaural_IR_Cistern_Source2_Pos1_binaural.wav,-6.822,-6.465,-0.357,10.01,10.7,OK,96000,
73_Convent of Christ Cistern_5.31,5.31,Stereo_Binaural_IR_Cistern_Source3_Pos1_binaural.wav,-7.89,-9.575,1.686,10.01,10.0,OK,96000,
73_Convent of Christ Cistern_5.31,5.31,Stereo_Binaural_IR_Cistern_Source3_Pos1_binaural.wav,-7.89,-9.575,1.686,10.01,10.0,OK,96000,
73_Convent of Christ Cistern_5.31,5.31,Stereo_Binaural_IR_Cistern_Source3_Pos2_binaural.wav,-7.088,-6.154,-0.935,10.01,10.3,OK,96000,
73_Convent of Christ Cistern_5.31,5.31,Stereo_Binaural_IR_Cistern_Source3_Pos2_binaural.wav,-7.088,-6.154,-0.935,10.01,10.3,OK,96000,
74_Convent of Christ Main Cloister Dom Joao III_3.25,3.25,Stereo_Binaural_IR_DJoaoIIICloister_Source1_Pos1_binaural.wav,-1.215,0.06,-1.275,4.455,10.3,SHORT,96000,
74_Convent of Christ Main Cloister Dom Joao III_3.25,3.25,Stereo_Binaural_IR_DJoaoIIICloister_Source1_Pos1_binaural.wav,-1.215,0.06,-1.275,4.455,10.3,SHORT,96000,
74_Convent of Christ Main Cloister Dom Joao III_3.25,3.25,Stereo_Binaural_IR_DJoaoIIICloister_Source1_Pos2_binaural.wav,1.339,3.053,-1.714,4.364,10.2,SHORT,96000,
74_Convent of Christ Main Cloister Dom Joao III_3.25,3.25,Stereo_Binaural_IR_DJoaoIIICloister_Source1_Pos2_binaural.wav,1.339,3.053,-1.714,4.364,10.2,SHORT,96000,
74_Convent of Christ Main Cloister Dom Joao III_3.25,3.25,Stereo_Binaural_IR_DJoaoIIICloister_Source1_Pos3_binaural.wav,-2.041,-1.633,-0.408,4.598,10.0,SHORT,96000,
74_Convent of Christ Main Cloister Dom Joao III_3.25,3.25,Stereo_Binaural_IR_DJoaoIIICloister_Source1_Pos3_binaural.wav,-2.041,-1.633,-0.408,4.598,10.0,SHORT,96000,
74_Convent of Christ Main Cloister Dom Joao III_3.25,3.25,Stereo_Binaural_IR_DJoaoIIICloister_Source2_Pos3_binaural.wav,-9.396,-10.141,0.746,4.688,10.0,SHORT,96000,
74_Convent of Christ Main Cloister Dom Joao III_3.25,3.25,Stereo_Binaural_IR_DJoaoIIICloister_Source2_Pos3_binaural.wav,-9.396,-10.141,0.746,4.688,10.0,SHORT,96000,
75_Lisbon Cathedral Church_4.80,4.8,Stereo_Binaural_IR_S1_Pos1_binaural.wav,-5.033,-4.076,-0.957,6.882,13.5,SHORT,96000,
75_Lisbon Cathedral Church_4.80,4.8,Stereo_Binaural_IR_S1_Pos1_binaural.wav,-5.033,-4.076,-0.957,6.882,13.5,SHORT,96000,
75_Lisbon Cathedral Church_4.80,4.8,Stereo_Binaural_IR_S1_Pos2_binaural.wav,-8.515,-7.163,-1.351,6.811,13.3,SHORT,96000,
75_Lisbon Cathedral Church_4.80,4.8,Stereo_Binaural_IR_S1_Pos2_binaural.wav,-8.515,-7.163,-1.351,6.811,13.3,SHORT,96000,
75_Lisbon Cathedral Church_4.80,4.8,Stereo_Binaural_IR_S1_Pos3_binaural.wav,-11.422,-10.925,-0.497,7.006,12.2,SHORT,96000,
75_Lisbon Cathedral Church_4.80,4.8,Stereo_Binaural_IR_S1_Pos3_binaural.wav,-11.422,-10.925,-0.497,7.006,12.2,SHORT,96000,
75_Lisbon Cathedral Church_4.80,4.8,Stereo_Binaural_IR_S2_Pos1_binaural.wav,-12.316,-11.203,-1.113,6.805,12.2,SHORT,96000,
75_Lisbon Cathedral Church_4.80,4.8,Stereo_Binaural_IR_S2_Pos1_binaural.wav,-12.316,-11.203,-1.113,6.805,12.2,SHORT,96000,
75_Lisbon Cathedral Church_4.80,4.8,Stereo_Binaural_IR_S2_Pos2_binaural.wav,-12.268,-11.529,-0.738,6.561,12.1,SHORT,96000,
75_Lisbon Cathedral Church_4.80,4.8,Stereo_Binaural_IR_S2_Pos2_binaural.wav,-12.268,-11.529,-0.738,6.561,12.1,SHORT,96000,
75_Lisbon Cathedral Church_4.80,4.8,Stereo_Binaural_IR_S2_Pos3_binaural.wav,-15.795,-15.639,-0.156,6.621,11.6,SHORT,96000,
75_Lisbon Cathedral Church_4.80,4.8,Stereo_Binaural_IR_S2_Pos3_binaural.wav,-15.795,-15.639,-0.156,6.621,11.6,SHORT,96000,
75_Lisbon Cathedral Church_4.80,4.8,Stereo_Binaural_IR_S2_Pos4_binaural.wav,-22.627,-23.827,1.2,7.021,13.7,SHORT,96000,
75_Lisbon Cathedral Church_4.80,4.8,Stereo_Binaural_IR_S2_Pos4_binaural.wav,-22.627,-23.827,1.2,7.021,13.7,SHORT,96000,
75_Lisbon Cathedral Church_4.80,4.8,Stereo_Binaural_IR_S2_Pos5_binaural.wav,-9.816,-8.227,-1.588,6.868,12.1,SHORT,96000,
75_Lisbon Cathedral Church_4.80,4.8,Stereo_Binaural_IR_S2_Pos5_binaural.wav,-9.816,-8.227,-1.588,6.868,12.1,SHORT,96000,
76_Lisbon Cathedral Cloister_2.26,2.26,Stereo_Binaural_IR_S1_Pos1_binaural.wav,3.199,2.588,0.61,2.668,11.8,SHORT,96000,
76_Lisbon Cathedral Cloister_2.26,2.26,Stereo_Binaural_IR_S1_Pos1_binaural.wav,3.199,2.588,0.61,2.668,11.8,SHORT,96000,
76_Lisbon Cathedral Cloister_2.26,2.26,Stereo_Binaural_IR_S1_Pos2_binaural.wav,-0.744,1.038,-1.782,3.066,13.1,SHORT,96000,
76_Lisbon Cathedral Cloister_2.26,2.26,Stereo_Binaural_IR_S1_Pos2_binaural.wav,-0.744,1.038,-1.782,3.066,13.1,SHORT,96000,
76_Lisbon Cathedral Cloister_2.26,2.26,Stereo_Binaural_IR_S1_Pos3_binaural.wav,1.098,2.208,-1.109,3.153,12.7,SHORT,96000,
76_Lisbon Cathedral Cloister_2.26,2.26,Stereo_Binaural_IR_S1_Pos3_binaural.wav,1.098,2.208,-1.109,3.153,12.7,SHORT,96000,
76_Lisbon Cathedral Cloister_2.26,2.26,Stereo_Binaural_IR_S1_Pos4_binaural.wav,-6.707,-5.486,-1.221,3.799,13.2,OK,96000,
76_Lisbon Cathedral Cloister_2.26,2.26,Stereo_Binaural_IR_S1_Pos4_binaural.wav,-6.707,-5.486,-1.221,3.799,13.2,OK,96000,
76_Lisbon Cathedral Cloister_2.26,2.26,Stereo_Binaural_IR_S1_Pos5_binaural.wav,-3.572,-4.139,0.567,3.858,13.4,OK,96000,
76_Lisbon Cathedral Cloister_2.26,2.26,Stereo_Binaural_IR_S1_Pos5_binaural.wav,-3.572,-4.139,0.567,3.858,13.4,OK,96000,
77_Lisbon Cathedral Sacristy_2.53,2.53,Stereo_Binaural_IR_S1_Pos1_binaural.wav,-3.68,-3.148,-0.533,2.648,11.1,SHORT,96000,
77_Lisbon Cathedral Sacristy_2.53,2.53,Stereo_Binaural_IR_S1_Pos1_binaural.wav,-3.68,-3.148,-0.533,2.648,11.1,SHORT,96000,
77_Lisbon Cathedral Sacristy_2.53,2.53,Stereo_Binaural_IR_S1_Pos2_binaural.wav,-6.457,-6.689,0.233,2.649,11.2,SHORT,96000,
77_Lisbon Cathedral Sacristy_2.53,2.53,Stereo_Binaural_IR_S1_Pos2_binaural.wav,-6.457,-6.689,0.233,2.649,11.2,SHORT,96000,
78_ESELx Great Hall_1.24,1.24,Stereo_Binaural_IR_balcao_pos1_binaural.wav,-0.937,-1.887,0.949,2.121,11.4,OK,96000,
78_ESELx Great Hall_1.24,1.24,Stereo_Binaural_IR_balcao_pos1_binaural.wav,-0.937,-1.887,0.949,2.121,11.4,OK,96000,
78_ESELx Great Hall_1.24,1.24,Stereo_Binaural_IR_balcao_pos2_binaural.wav,1.443,-0.654,2.097,2.099,11.7,OK,96000,
78_ESELx Great Hall_1.24,1.24,Stereo_Binaural_IR_balcao_pos2_binaural.wav,1.443,-0.654,2.097,2.099,11.7,OK,96000,
78_ESELx Great Hall_1.24,1.24,Stereo_Binaural_IR_balcao_pos3_binaural.wav,3.055,3.976,-0.921,2.026,10.9,OK,96000,
78_ESELx Great Hall_1.24,1.24,Stereo_Binaural_IR_balcao_pos3_binaural.wav,3.055,3.976,-0.921,2.026,10.9,OK,96000,
78_ESELx Great Hall_1.24,1.24,Stereo_Binaural_IR_plateia_pos1_binaural.wav,1.677,1.722,-0.045,1.845,10.0,SHORT,96000,
78_ESELx Great Hall_1.24,1.24,Stereo_Binaural_IR_plateia_pos1_binaural.wav,1.677,1.722,-0.045,1.845,10.0,SHORT,96000,
78_ESELx Great Hall_1.24,1.24,Stereo_Binaural_IR_plateia_pos2_binaural.wav,1.438,1.635,-0.196,1.99,10.0,OK,96000,
78_ESELx Great Hall_1.24,1.24,Stereo_Binaural_IR_plateia_pos2_binaural.wav,1.438,1.635,-0.196,1.99,10.0,OK,96000,
78_ESELx Great Hall_1.24,1.24,Stereo_Binaural_IR_plateia_pos3_binaural.wav,-0.015,0.801,-0.816,2.017,10.0,OK,96000,
78_ESELx Great Hall_1.24,1.24,Stereo_Binaural_IR_plateia_pos3_binaural.wav,-0.015,0.801,-0.816,2.017,10.0,OK,96000,
79_ESML Great Hall 1_1.54,1.54,Stereo_Binaural_IR_A12_with_drapes_binaural.wav,1.929,1.097,0.831,1.724,9.9,SHORT,44100,
79_ESML Great Hall 1_1.54,1.54,Stereo_Binaural_IR_A12_with_drapes_binaural.wav,1.929,1.097,0.831,1.724,9.9,SHORT,44100,
